project,requirement,test_name,parameters,pass,metric,value,fail_reason,limit,source_log
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.1181","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.0904","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19103","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=2.0; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.0904","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.1304","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.1949","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.1304","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.1041","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19185","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.3; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.1041","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","11.1374","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.19484","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","11.1374","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","26.1098","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.19171","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=PVT; temp_c=150; vdd=3.6; vref=0.80; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","11.1098","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","10.0817","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=0","FAIL","Vout_V","1.07669","VOUT_LOW","limit_min_V=1.08","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","10.0817","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","25.0611","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=1.5E-05","FAIL","Vout_V","1.07433","VOUT_LOW","limit_min_V=1.08","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.72; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","10.0611","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=0","PASS","Iin_total_uA","12.1157","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=0","PASS","Vout_V","1.31631","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=0","FAIL","Iq_uA","12.1157","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iin_total_uA","27.0974","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=1.5E-05","PASS","Vout_V","1.31417","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=VREF; temp_c=27; vdd=3.3; vref=0.88; ibias_A=400e-9; iload_A=1.5E-05","PASS","Iq_uA","12.0974","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=3E-07; iload_A=0","PASS","Iin_total_uA","10.8164","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=3E-07; iload_A=0","PASS","Vout_V","1.19603","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=3E-07; iload_A=0","FAIL","Iq_uA","10.8164","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=3E-07; iload_A=1.5E-05","PASS","Iin_total_uA","25.7972","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=3E-07; iload_A=1.5E-05","PASS","Vout_V","1.19378","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=3E-07; iload_A=1.5E-05","PASS","Iq_uA","10.7972","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=5E-07; iload_A=0","PASS","Iin_total_uA","11.3872","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=5E-07; iload_A=0","PASS","Vout_V","1.19686","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=5E-07; iload_A=0","FAIL","Iq_uA","11.3872","IQ_HIGH","limit_max_uA=3.0","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=5E-07; iload_A=1.5E-05","PASS","Iin_total_uA","26.3678","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=5E-07; iload_A=1.5E-05","PASS","Vout_V","1.19463","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","1.08 V <= Vout <= 1.32 V; Iq <= 3 uA","dc_iq","corner=fff; model_corner=ff; sweep=IBIAS; temp_c=27; vdd=3.3; vref=0.80; ibias_A=5E-07; iload_A=1.5E-05","PASS","Iq_uA","11.3678","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=2.0","PASS","Vout_pre_V","1.1945","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=2.0","PASS","drop_mV","14.899","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=2.0","PASS","Vout_max_V","1.19813","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=2.0","PASS","Vout_min_V","1.1796","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=2.0","PASS","avg_drop_mV","5.172","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=2.0","PASS","Vout_dyn_avg_V","1.18933","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=2.0","PASS","overshoot_mV","3.632","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.3","PASS","Vout_pre_V","1.19521","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.3","PASS","drop_mV","14.702","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.3","PASS","Vout_max_V","1.20002","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.3","PASS","Vout_min_V","1.18051","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.3","PASS","avg_drop_mV","4.439","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.3","PASS","Vout_dyn_avg_V","1.19077","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.3","PASS","overshoot_mV","4.803","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.6","PASS","Vout_pre_V","1.19523","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.6","PASS","drop_mV","14.699","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.6","PASS","Vout_max_V","1.19997","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.6","PASS","Vout_min_V","1.18053","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.6","PASS","avg_drop_mV","4.465","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.6","PASS","Vout_dyn_avg_V","1.19076","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=-40; vdd=3.6","PASS","overshoot_mV","4.737","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=27; vdd=2.0","PASS","Vout_pre_V","1.19349","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=27; vdd=2.0","PASS","drop_mV","16.819","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=27; vdd=2.0","PASS","Vout_max_V","1.19647","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=27; vdd=2.0","PASS","Vout_min_V","1.17667","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=27; vdd=2.0","PASS","avg_drop_mV","5.72","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=27; vdd=2.0","PASS","Vout_dyn_avg_V","1.18777","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=27; vdd=2.0","PASS","overshoot_mV","2.988","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
"ldo_dao_acceptance_suite","dynamic-load regulation: valid pre/post Vout; drop <= 50 mV; overshoot <= 20 mV; average drop <= 25 mV","dynamic_load_tran","corner=fff; model_corner=ff; temp_c=27; vdd=3.3","PASS","Vout_pre_V","1.19426","","","/home/vadim/work/eda-harness/ph2/ph2/ldo_dao_acceptance_suite/results/acceptance_full_sky130_corners_phase_fix/summary.txt"
